first_contact_date,proposal_date,follow_up_count,deal_size,closure_date,proposal_delay_days,closure_duration_days,follow_up_frequency,closure_category
2024-07-13,2024-07-24,12,21459501,2024-09-06,11,55,0.21818181818181817,Medium
2023-12-24,2024-01-01,10,25108497,2024-08-11,8,231,0.04329004329004329,Slow
2024-03-05,2024-03-21,10,56874972,2024-05-26,16,82,0.12195121951219512,Medium
2023-12-16,2023-12-24,12,1406735,2024-04-08,8,114,0.10526315789473684,Medium
2023-10-26,2023-11-06,12,51598939,2024-08-02,11,281,0.042704626334519574,Slow
2023-05-23,2023-06-02,2,6221448,2024-02-21,10,274,0.0072992700729927005,Slow
2023-02-11,2023-02-12,2,16799152,2023-11-14,1,276,0.007246376811594203,Slow
2023-05-15,2023-05-16,10,65676216,2024-02-17,1,278,0.03597122302158273,Slow
2023-05-12,2023-05-27,3,72161720,2024-03-29,15,322,0.009316770186335404,Slow
2023-01-20,2023-02-07,1,86065713,2023-07-19,18,180,0.005555555555555556,Slow
2023-12-14,2023-12-15,8,23169231,2023-12-24,1,10,0.8,Fast
2024-05-19,2024-05-29,10,4368230,2024-06-26,10,38,0.2631578947368421,Medium
2023-01-16,2023-02-01,7,36371542,2023-03-02,16,45,0.15555555555555556,Medium
2023-12-24,2023-12-31,3,17342221,2024-11-18,7,330,0.00909090909090909,Slow
2023-06-25,2023-07-06,7,84250406,2023-08-19,11,55,0.12727272727272726,Medium
2023-02-18,2023-02-25,10,78172603,2023-11-27,7,282,0.03546099290780142,Slow
2024-07-14,2024-07-27,10,18238034,2025-02-08,13,209,0.04784688995215311,Slow
2023-12-20,2023-12-24,5,64825728,2024-06-24,4,187,0.026737967914438502,Slow
2023-05-01,2023-05-16,7,14044430,2023-08-05,15,96,0.07291666666666667,Medium
2023-03-28,2023-04-05,4,94003556,2024-04-26,8,395,0.010126582278481013,Slow
2023-07-03,2023-07-13,3,25761949,2024-05-15,10,317,0.00946372239747634,Slow
2024-08-09,2024-08-25,1,44713953,2025-07-28,16,353,0.0028328611898017,Slow
2023-10-01,2023-10-21,6,24847341,2024-06-10,20,253,0.023715415019762844,Slow
2023-05-20,2023-06-09,3,75446493,2023-11-02,20,166,0.018072289156626505,Slow
2023-01-12,2023-01-30,8,69833673,2023-09-24,18,255,0.03137254901960784,Slow
2023-10-23,2023-11-03,2,43900369,2023-11-24,11,32,0.0625,Medium
2024-08-23,2024-09-10,8,19940624,2025-06-20,18,301,0.026578073089700997,Slow
2023-12-12,2023-12-22,9,66496978,2024-07-02,10,203,0.04433497536945813,Slow
2023-01-04,2023-01-15,3,75822882,2024-01-19,11,380,0.007894736842105263,Slow
2023-08-03,2023-08-17,12,91952600,2024-03-06,14,216,0.05555555555555555,Slow
2023-10-12,2023-10-15,11,3999435,2024-06-02,3,234,0.04700854700854701,Slow
2023-04-24,2023-05-03,5,76276459,2023-07-15,9,82,0.06097560975609756,Medium
2024-03-20,2024-04-02,3,30346441,2024-07-18,13,120,0.025,Medium
2024-03-03,2024-03-09,5,65846891,2025-03-15,6,377,0.013262599469496022,Slow
2024-04-15,2024-04-24,7,58361825,2025-05-13,9,393,0.017811704834605598,Slow
2023-09-29,2023-10-13,11,65335520,2023-10-09,14,10,1.1,Fast
2023-02-22,2023-03-03,2,76167530,2023-09-08,9,198,0.010101010101010102,Slow
2024-05-08,2024-05-22,1,87933788,2024-11-02,14,178,0.0056179775280898875,Slow
2023-05-28,2023-06-08,10,61932178,2024-06-08,11,377,0.026525198938992044,Slow
2023-03-11,2023-03-21,12,40250387,2024-01-04,10,299,0.04013377926421405,Slow
2023-11-21,2023-12-03,7,53160512,2024-09-23,12,307,0.02280130293159609,Slow
2023-01-01,2023-01-05,1,96636261,2023-01-15,4,14,0.07142857142857142,Fast
2023-03-26,2023-04-05,9,83934267,2023-12-27,10,276,0.03260869565217391,Slow
2023-01-03,2023-01-16,5,93125237,2024-01-02,13,364,0.013736263736263736,Slow
2023-10-20,2023-10-22,6,57407850,2023-12-24,2,65,0.09230769230769231,Medium
2023-05-08,2023-05-11,11,76010134,2023-09-25,3,140,0.07857142857142857,Slow
2023-06-20,2023-06-29,10,39788155,2023-10-25,9,127,0.07874015748031496,Slow
2024-05-10,2024-05-24,9,88465860,2025-02-24,14,290,0.03103448275862069,Slow
2024-03-28,2024-03-29,7,41440318,2024-12-25,1,272,0.025735294117647058,Slow
2024-02-12,2024-02-26,4,1562763,2025-01-19,14,342,0.011695906432748537,Slow
2023-08-31,2023-09-03,9,67089093,2023-12-11,3,102,0.08823529411764706,Medium
2024-05-24,2024-06-11,4,64027449,2025-04-26,18,337,0.011869436201780416,Slow
2023-03-03,2023-03-22,3,60079051,2023-08-11,19,161,0.018633540372670808,Slow
2023-01-16,2023-01-19,4,93133845,2023-06-10,3,145,0.027586206896551724,Slow
2024-08-07,2024-08-16,4,81642692,2025-02-27,9,204,0.0196078431372549,Slow
2023-07-27,2023-08-14,11,3972961,2023-12-09,18,135,0.08148148148148149,Slow
2023-07-20,2023-07-26,12,49204694,2023-12-20,6,153,0.0784313725490196,Slow
2024-04-16,2024-05-04,9,18766356,2024-09-27,18,164,0.054878048780487805,Slow
2024-03-21,2024-03-22,4,43914848,2025-03-29,1,373,0.010723860589812333,Slow
2023-07-07,2023-07-14,4,14618977,2023-12-20,7,166,0.024096385542168676,Slow
2023-08-07,2023-08-16,3,68347093,2023-12-26,9,141,0.02127659574468085,Slow
2023-08-11,2023-08-24,8,10586765,2024-02-18,13,191,0.041884816753926704,Slow
2023-05-01,2023-05-21,9,83232919,2023-12-21,20,234,0.038461538461538464,Slow
2024-04-05,2024-04-25,9,18150478,2025-01-17,20,287,0.0313588850174216,Slow
2024-01-14,2024-01-28,7,40500736,2024-02-23,14,40,0.175,Medium
2024-08-19,2024-09-01,11,55987091,2024-11-11,13,84,0.13095238095238096,Medium
2023-03-02,2023-03-21,10,66314227,2023-12-25,19,298,0.03355704697986577,Slow
2024-02-12,2024-02-17,9,42865916,2024-03-19,5,36,0.25,Medium
2023-12-02,2023-12-18,5,26573586,2023-12-13,16,11,0.45454545454545453,Fast
2023-05-19,2023-06-03,6,15346363,2024-05-20,15,367,0.01634877384196185,Slow
2024-06-11,2024-06-28,3,99537514,2024-12-16,17,188,0.015957446808510637,Slow
2023-09-14,2023-09-27,3,95717212,2023-12-17,13,94,0.031914893617021274,Medium
2023-07-24,2023-08-13,6,50814051,2024-07-26,20,368,0.016304347826086956,Slow
2023-07-17,2023-07-30,8,40526039,2024-04-15,13,273,0.029304029304029304,Slow
2023-06-15,2023-06-28,10,63023270,2024-07-02,13,383,0.02610966057441253,Slow
2023-05-03,2023-05-11,9,32351438,2023-08-22,8,111,0.08108108108108109,Medium
2023-02-27,2023-03-05,4,7184610,2023-04-13,6,45,0.08888888888888889,Medium
2023-01-02,2023-01-14,2,74857726,2023-10-07,12,278,0.007194244604316547,Slow
2023-06-21,2023-07-09,2,79631292,2023-10-06,18,107,0.018691588785046728,Medium
2024-08-06,2024-08-09,4,86063808,2025-08-02,3,361,0.0110803324099723,Slow
2023-12-09,2023-12-23,11,38294979,2024-12-09,14,366,0.030054644808743168,Slow
2024-01-17,2024-02-04,12,90169467,2024-04-20,18,94,0.1276595744680851,Medium
2024-03-13,2024-04-01,9,74923698,2025-03-31,19,383,0.02349869451697128,Slow
2023-05-16,2023-05-30,1,58599482,2023-12-03,14,201,0.004975124378109453,Slow
2023-09-25,2023-10-10,2,49185868,2023-10-03,15,8,0.25,Fast
2023-07-11,2023-07-25,3,1297008,2023-09-29,14,80,0.0375,Medium
2023-08-22,2023-09-09,6,98481104,2023-10-10,18,49,0.12244897959183673,Medium
2023-09-24,2023-10-04,10,97424871,2023-11-02,10,39,0.2564102564102564,Medium
2024-04-08,2024-04-14,6,39325293,2025-03-19,6,345,0.017391304347826087,Slow
2023-10-24,2023-11-01,12,16077774,2023-12-21,8,58,0.20689655172413793,Medium
2024-01-25,2024-01-29,8,99251846,2024-08-19,4,207,0.03864734299516908,Slow
2023-09-03,2023-09-16,12,19174745,2024-06-26,13,297,0.04040404040404041,Slow
2024-07-22,2024-08-09,9,43706962,2025-05-20,18,302,0.029801324503311258,Slow
2023-04-25,2023-05-08,7,16850333,2023-11-19,13,208,0.03365384615384615,Slow
2024-04-18,2024-05-03,7,59748425,2024-09-18,15,153,0.0457516339869281,Slow
2024-01-20,2024-01-31,4,59475054,2024-07-02,11,164,0.024390243902439025,Slow
2024-08-10,2024-08-20,6,40603720,2025-04-11,10,244,0.02459016393442623,Slow
2023-02-10,2023-02-18,9,63897051,2024-03-01,8,385,0.023376623376623377,Slow
2024-06-29,2024-07-19,12,5838259,2025-07-19,20,385,0.03116883116883117,Slow
2024-01-07,2024-01-08,11,6400539,2024-10-17,1,284,0.03873239436619718,Slow
2023-12-07,2023-12-23,11,45678236,2024-09-09,16,277,0.039711191335740074,Slow
2023-09-18,2023-09-19,3,75155578,2024-04-05,1,200,0.015,Slow
2023-07-15,2023-07-25,7,23583473,2023-10-30,10,107,0.06542056074766354,Medium
2023-06-09,2023-06-14,11,34068628,2023-10-09,5,122,0.09016393442622951,Slow
2023-09-22,2023-10-10,9,27923173,2024-07-17,18,299,0.030100334448160536,Slow
2023-01-05,2023-01-19,11,18439724,2023-07-24,14,200,0.055,Slow
2023-09-15,2023-09-30,6,80341343,2024-06-22,15,281,0.021352313167259787,Slow
2023-10-02,2023-10-04,5,59997723,2024-03-19,2,169,0.029585798816568046,Slow
2024-07-28,2024-08-11,3,97597428,2025-05-03,14,279,0.010752688172043012,Slow
2023-08-20,2023-08-29,9,737853,2024-04-18,9,242,0.0371900826446281,Slow
2023-02-28,2023-03-14,7,51640950,2023-10-21,14,235,0.029787234042553193,Slow
2023-06-02,2023-06-13,12,11859204,2023-08-14,11,73,0.1643835616438356,Medium
2023-11-08,2023-11-20,1,25334803,2023-12-13,12,35,0.02857142857142857,Medium
2023-02-23,2023-03-05,4,89931659,2024-03-01,10,372,0.010752688172043012,Slow
2023-12-04,2023-12-06,11,27975670,2024-02-21,2,79,0.13924050632911392,Medium
2023-05-28,2023-06-16,4,9088968,2023-08-23,19,87,0.04597701149425287,Medium
2023-06-18,2023-07-02,10,6750487,2024-06-07,14,355,0.028169014084507043,Slow
2023-10-24,2023-11-09,4,90337413,2024-05-09,16,198,0.020202020202020204,Slow
2023-03-24,2023-04-11,3,28543319,2023-05-16,18,53,0.05660377358490566,Medium
2023-08-19,2023-09-02,11,26003157,2024-01-10,14,144,0.0763888888888889,Slow
2023-06-25,2023-07-09,6,64440766,2024-05-22,14,332,0.018072289156626505,Slow
2024-02-29,2024-03-05,4,29137463,2025-04-01,5,397,0.010075566750629723,Slow
2023-11-11,2023-11-13,5,6670263,2024-09-20,2,314,0.01592356687898089,Slow
2023-07-20,2023-07-28,12,9928514,2023-08-27,8,38,0.3157894736842105,Medium
2023-08-03,2023-08-13,11,58575705,2023-08-17,10,14,0.7857142857142857,Fast
2023-12-14,2023-12-20,12,48315154,2024-11-12,6,334,0.03592814371257485,Slow
2023-07-13,2023-07-29,3,49070409,2024-06-23,16,346,0.008670520231213872,Slow
2024-05-10,2024-05-17,3,67518901,2024-08-25,7,107,0.028037383177570093,Medium
2023-06-10,2023-06-26,11,25737672,2024-07-07,16,393,0.027989821882951654,Slow
2023-06-27,2023-06-30,7,41357201,2023-09-09,3,74,0.0945945945945946,Medium
2023-04-18,2023-04-27,3,92991716,2024-03-02,9,319,0.009404388714733543,Slow
2023-08-04,2023-08-22,4,70850883,2024-08-23,18,385,0.01038961038961039,Slow
2023-07-30,2023-08-06,10,56362797,2023-09-23,7,55,0.18181818181818182,Medium
2023-10-25,2023-11-04,4,58237685,2024-02-18,10,116,0.034482758620689655,Medium
2023-03-11,2023-03-26,11,21360932,2024-02-21,15,347,0.03170028818443804,Slow
2024-07-07,2024-07-12,11,75860004,2025-05-22,5,319,0.034482758620689655,Slow
2024-03-24,2024-03-30,7,48381971,2024-10-16,6,206,0.03398058252427184,Slow
2023-08-14,2023-08-23,1,97665035,2024-08-27,9,379,0.002638522427440633,Slow
2023-03-09,2023-03-24,11,70976405,2023-10-13,15,218,0.05045871559633028,Slow
2024-02-07,2024-02-21,4,63834096,2024-10-22,14,258,0.015503875968992248,Slow
2023-04-21,2023-04-28,7,23236087,2023-08-17,7,118,0.059322033898305086,Medium
2023-02-07,2023-02-13,4,77403605,2023-03-23,6,44,0.09090909090909091,Medium
2024-05-10,2024-05-21,5,53914445,2024-10-25,11,168,0.02976190476190476,Slow
2024-06-20,2024-06-28,11,15854186,2024-10-14,8,116,0.09482758620689655,Medium
2023-11-15,2023-11-29,6,8920041,2024-12-09,14,390,0.015384615384615385,Slow
2023-12-17,2023-12-22,9,51138198,2024-01-05,5,19,0.47368421052631576,Fast
2023-07-30,2023-07-31,1,14638971,2024-07-15,1,351,0.002849002849002849,Slow
2024-07-15,2024-07-23,2,95320766,2024-09-28,8,75,0.02666666666666667,Medium
2023-10-07,2023-10-26,11,24273578,2024-01-02,19,87,0.12643678160919541,Medium
2023-08-10,2023-08-15,7,44223971,2024-05-30,5,294,0.023809523809523808,Slow
2023-08-19,2023-09-01,4,34283266,2024-04-14,13,239,0.016736401673640166,Slow
2023-02-03,2023-02-08,1,49661073,2023-08-16,5,194,0.005154639175257732,Slow
2024-06-23,2024-07-07,8,83029368,2024-10-08,14,107,0.07476635514018691,Medium
2023-08-28,2023-09-06,7,13386276,2024-06-19,9,296,0.02364864864864865,Slow
2024-08-16,2024-08-30,1,58518090,2025-08-13,14,362,0.0027624309392265192,Slow
2024-01-29,2024-02-12,8,3556113,2024-05-29,14,121,0.06611570247933884,Slow
2023-09-06,2023-09-24,4,27254686,2024-01-25,18,141,0.028368794326241134,Slow
2023-04-23,2023-05-12,8,25744318,2024-03-20,19,332,0.024096385542168676,Slow
2023-11-23,2023-12-04,3,39016492,2024-08-16,11,267,0.011235955056179775,Slow
2023-03-20,2023-03-29,6,85455868,2023-09-09,9,173,0.03468208092485549,Slow
2023-06-29,2023-07-04,4,2140926,2024-05-10,5,316,0.012658227848101266,Slow
2023-03-18,2023-04-02,12,2943685,2024-04-12,15,391,0.030690537084398978,Slow
2023-11-21,2023-12-01,7,24298388,2024-04-24,10,155,0.04516129032258064,Slow
2023-03-07,2023-03-17,2,73403043,2023-10-30,10,237,0.008438818565400843,Slow
2023-03-29,2023-04-01,9,30375834,2023-04-18,3,20,0.45,Fast
2023-04-08,2023-04-20,11,31401371,2024-02-10,12,308,0.03571428571428571,Slow
2023-01-05,2023-01-19,10,66573322,2023-04-16,14,101,0.09900990099009901,Medium
2023-04-29,2023-05-08,4,27954466,2024-03-17,9,323,0.01238390092879257,Slow
2023-07-23,2023-07-25,8,11780892,2023-09-20,2,59,0.13559322033898305,Medium
2024-05-27,2024-06-04,6,89240590,2024-09-07,8,103,0.05825242718446602,Medium
2023-10-31,2023-11-20,9,74353471,2024-03-03,20,124,0.07258064516129033,Slow
2023-11-21,2023-12-07,12,37294899,2024-01-30,16,70,0.17142857142857143,Medium
2024-04-21,2024-04-27,6,74658269,2024-05-29,6,38,0.15789473684210525,Medium
2024-08-05,2024-08-25,10,84324559,2024-09-22,20,48,0.20833333333333334,Medium
2024-03-22,2024-04-09,11,33545202,2024-04-08,18,17,0.6470588235294118,Fast
2024-06-27,2024-07-15,4,97653879,2025-04-16,18,293,0.013651877133105802,Slow
2024-03-28,2024-04-10,12,52649120,2024-08-03,13,128,0.09375,Slow
2023-03-26,2023-03-27,9,62420737,2024-03-28,1,368,0.024456521739130436,Slow
2023-01-19,2023-02-03,1,5069090,2023-06-07,15,139,0.007194244604316547,Slow
2024-04-10,2024-04-21,1,83051812,2025-03-22,11,346,0.002890173410404624,Slow
2023-02-07,2023-02-09,9,48616442,2024-01-20,2,347,0.025936599423631124,Slow
2023-07-23,2023-08-12,3,45474646,2024-08-03,20,377,0.007957559681697613,Slow
2024-01-04,2024-01-08,1,37370975,2024-10-09,4,279,0.0035842293906810036,Slow
2023-05-25,2023-06-03,9,18407669,2024-03-17,9,297,0.030303030303030304,Slow
2024-01-15,2024-01-21,12,81356513,2024-09-13,6,242,0.049586776859504134,Slow
2023-03-18,2023-03-25,9,26878181,2024-02-03,7,322,0.027950310559006212,Slow
2023-02-02,2023-02-20,8,57170743,2024-02-14,18,377,0.021220159151193633,Slow
2024-04-27,2024-05-12,11,42479832,2024-09-08,15,134,0.08208955223880597,Slow
2023-09-12,2023-09-18,2,70739823,2023-10-17,6,35,0.05714285714285714,Medium
2023-08-28,2023-09-05,9,95992314,2023-10-26,8,59,0.15254237288135594,Medium
2023-03-21,2023-03-29,10,98093763,2023-08-16,8,148,0.06756756756756757,Slow
2024-02-02,2024-02-13,6,90326193,2024-11-23,11,295,0.020338983050847456,Slow
2024-07-31,2024-08-15,3,73900994,2024-10-20,15,81,0.037037037037037035,Medium
2023-06-11,2023-06-22,4,72884931,2023-08-17,11,67,0.05970149253731343,Medium
2023-05-17,2023-05-23,5,57776011,2023-08-03,6,78,0.0641025641025641,Medium
2024-07-31,2024-08-08,11,28487275,2025-01-22,8,175,0.06285714285714286,Slow
2023-10-12,2023-10-18,1,16645466,2024-09-23,6,347,0.002881844380403458,Slow
2023-01-30,2023-02-19,6,50611627,2024-01-25,20,360,0.016666666666666666,Slow
2024-01-17,2024-01-26,3,29413352,2024-02-12,9,26,0.11538461538461539,Fast
2024-05-31,2024-06-07,9,23499327,2024-10-05,7,127,0.07086614173228346,Slow
2023-11-15,2023-11-26,7,67812411,2024-03-19,11,125,0.056,Slow
2023-07-16,2023-08-05,6,23226079,2023-11-23,20,130,0.046153846153846156,Slow
2023-10-16,2023-10-26,4,87496063,2023-11-10,10,25,0.16,Fast
2024-07-26,2024-08-08,10,16134840,2025-02-20,13,209,0.04784688995215311,Slow
2024-08-22,2024-08-28,12,58525703,2025-06-25,6,307,0.03908794788273615,Slow
2023-02-25,2023-03-12,12,94965854,2023-07-22,15,147,0.08163265306122448,Slow
2023-11-01,2023-11-16,2,18116757,2024-10-26,15,360,0.005555555555555556,Slow
2024-07-09,2024-07-29,3,9911946,2025-03-15,20,249,0.012048192771084338,Slow
2023-01-29,2023-02-09,8,19267104,2023-08-12,11,195,0.041025641025641026,Slow
2024-06-12,2024-06-29,10,51238723,2025-04-04,17,296,0.033783783783783786,Slow
2023-07-05,2023-07-11,4,14570450,2024-03-29,6,268,0.014925373134328358,Slow
2023-06-21,2023-07-06,4,24134171,2024-02-11,15,235,0.01702127659574468,Slow
2023-02-14,2023-02-19,12,69752879,2023-08-04,5,171,0.07017543859649122,Slow
2023-02-27,2023-03-02,4,95782560,2023-07-22,3,145,0.027586206896551724,Slow
2024-06-01,2024-06-19,8,94861901,2025-04-11,18,314,0.025477707006369428,Slow
2024-02-01,2024-02-10,7,96789689,2024-09-08,9,220,0.031818181818181815,Slow
2023-01-12,2023-01-21,8,7131082,2023-08-09,9,209,0.03827751196172249,Slow
2024-06-20,2024-07-02,7,13090858,2024-10-29,12,131,0.05343511450381679,Slow
2024-07-28,2024-07-31,10,69600935,2024-10-25,3,89,0.11235955056179775,Medium
2023-03-16,2023-03-19,9,96207490,2023-09-05,3,173,0.05202312138728324,Slow
2024-01-07,2024-01-13,2,29957896,2024-10-05,6,272,0.007352941176470588,Slow
2023-05-17,2023-05-30,1,78443145,2024-01-09,13,237,0.004219409282700422,Slow
2023-03-20,2023-04-04,5,20431963,2023-04-22,15,33,0.15151515151515152,Medium
2024-01-13,2024-01-17,6,69530046,2024-09-30,4,261,0.022988505747126436,Slow
2024-02-12,2024-02-14,2,80672439,2024-10-08,2,239,0.008368200836820083,Slow
2024-02-05,2024-02-08,7,36787120,2024-06-12,3,128,0.0546875,Slow
2023-12-09,2023-12-15,12,86370389,2024-12-11,6,368,0.03260869565217391,Slow
2023-12-30,2024-01-02,5,54872031,2024-08-21,3,235,0.02127659574468085,Slow
2023-06-30,2023-07-06,8,34790440,2024-02-05,6,220,0.03636363636363636,Slow
2023-02-05,2023-02-13,2,43381631,2023-08-05,8,181,0.011049723756906077,Slow
2023-04-29,2023-05-10,6,71711021,2023-07-16,11,78,0.07692307692307693,Medium
2024-04-06,2024-04-17,10,14621746,2024-10-19,11,196,0.05102040816326531,Slow
2024-06-25,2024-07-12,12,53078030,2024-12-20,17,178,0.06741573033707865,Slow
2023-03-07,2023-03-23,2,40553265,2024-01-17,16,316,0.006329113924050633,Slow
2023-12-24,2024-01-13,8,8695643,2025-01-08,20,381,0.02099737532808399,Slow
2023-02-01,2023-02-03,12,90600832,2023-12-07,2,309,0.038834951456310676,Slow
2023-09-30,2023-10-12,7,79588563,2024-05-21,12,234,0.029914529914529916,Slow
2024-07-21,2024-08-02,10,48801412,2024-07-29,12,8,1.25,Fast
2024-06-03,2024-06-08,12,47241355,2024-09-01,5,90,0.13333333333333333,Medium
2023-07-21,2023-08-10,12,79416919,2023-12-29,20,161,0.07453416149068323,Slow
2023-08-22,2023-08-30,2,92976050,2024-02-23,8,185,0.010810810810810811,Slow
2023-02-02,2023-02-12,7,97890696,2023-08-23,10,202,0.034653465346534656,Slow
2024-02-08,2024-02-26,10,91630559,2024-06-29,18,142,0.07042253521126761,Slow
2024-02-05,2024-02-18,6,22064552,2025-02-12,13,373,0.0160857908847185,Slow
2024-01-23,2024-01-31,1,56782596,2024-12-10,8,322,0.003105590062111801,Slow
2023-02-08,2023-02-13,8,58946229,2023-07-19,5,161,0.049689440993788817,Slow
2023-04-11,2023-04-26,3,43036192,2023-07-29,15,109,0.027522935779816515,Medium
2024-08-02,2024-08-13,9,87683706,2025-05-13,11,284,0.03169014084507042,Slow
2023-12-20,2023-12-28,2,39951990,2024-07-20,8,213,0.009389671361502348,Slow
2024-06-12,2024-06-28,9,15337145,2025-01-21,16,223,0.04035874439461883,Slow
2024-03-02,2024-03-09,3,12526237,2025-03-28,7,391,0.0076726342710997444,Slow
2024-02-13,2024-03-04,11,38991423,2024-03-13,20,29,0.3793103448275862,Fast
2023-10-21,2023-11-01,7,13501134,2024-04-03,11,165,0.04242424242424243,Slow
2023-12-03,2023-12-06,3,30247896,2024-08-13,3,254,0.011811023622047244,Slow
2023-06-09,2023-06-12,8,464758,2024-02-03,3,239,0.03347280334728033,Slow
2023-10-21,2023-10-26,9,87884114,2024-01-26,5,97,0.09278350515463918,Medium
2024-07-04,2024-07-22,1,68105559,2024-07-19,18,15,0.06666666666666667,Fast
2024-08-11,2024-08-26,2,27313582,2025-01-04,15,146,0.0136986301369863,Slow
2023-09-09,2023-09-15,7,27395271,2024-04-07,6,211,0.03317535545023697,Slow
2023-06-18,2023-07-03,6,73423325,2024-03-07,15,263,0.022813688212927757,Slow
2023-07-03,2023-07-17,12,43227082,2023-11-26,14,146,0.0821917808219178,Slow
2024-02-11,2024-03-01,12,15879874,2025-01-17,19,341,0.03519061583577713,Slow
2023-07-08,2023-07-24,1,18746882,2023-07-16,16,8,0.125,Fast
2024-06-08,2024-06-20,9,34271496,2025-07-11,12,398,0.022613065326633167,Slow
2023-12-19,2023-12-23,8,71698685,2024-11-24,4,341,0.02346041055718475,Slow
2024-04-11,2024-04-14,2,53863843,2024-07-03,3,83,0.024096385542168676,Medium
2023-07-05,2023-07-16,6,97530980,2024-04-01,11,271,0.02214022140221402,Slow
2023-09-27,2023-10-07,7,25130038,2024-04-22,10,208,0.03365384615384615,Slow
2023-03-11,2023-03-22,10,94196439,2023-12-23,11,287,0.03484320557491289,Slow
2023-01-17,2023-02-04,1,66895105,2023-09-29,18,255,0.00392156862745098,Slow
2024-05-27,2024-06-06,6,94027513,2025-03-27,10,304,0.019736842105263157,Slow
2023-03-27,2023-04-11,4,36321528,2023-12-27,15,275,0.014545454545454545,Slow
2023-07-27,2023-08-05,10,28813325,2024-01-26,9,183,0.0546448087431694,Slow
2023-06-10,2023-06-22,6,20811906,2024-07-05,12,391,0.015345268542199489,Slow
2024-07-30,2024-08-06,2,72510595,2025-03-23,7,236,0.00847457627118644,Slow
2023-04-18,2023-05-08,8,28328806,2024-01-23,20,280,0.02857142857142857,Slow
2023-03-24,2023-03-30,12,60370018,2024-02-11,6,324,0.037037037037037035,Slow
2023-07-16,2023-07-19,4,2060626,2023-09-03,3,49,0.08163265306122448,Medium
2024-05-18,2024-06-05,6,86866270,2024-05-27,18,9,0.6666666666666666,Fast
2023-09-27,2023-10-05,12,6859411,2024-06-19,8,266,0.045112781954887216,Slow
2024-04-24,2024-05-02,8,92395800,2025-04-15,8,356,0.02247191011235955,Slow
2023-08-18,2023-08-24,7,38235957,2024-02-22,6,188,0.03723404255319149,Slow
2023-11-02,2023-11-22,6,94150874,2024-06-02,20,213,0.028169014084507043,Slow
2023-11-06,2023-11-24,11,80968542,2024-11-27,18,387,0.028423772609819122,Slow
2024-05-08,2024-05-27,2,90088504,2025-02-24,19,292,0.00684931506849315,Slow
2024-05-19,2024-05-31,6,88764701,2024-06-14,12,26,0.23076923076923078,Fast
2023-05-11,2023-05-28,8,19788832,2024-02-24,17,289,0.02768166089965398,Slow
2023-12-06,2023-12-21,3,85195947,2024-05-01,15,147,0.02040816326530612,Slow
2023-08-20,2023-08-23,8,53007510,2023-11-15,3,87,0.09195402298850575,Medium
2023-05-03,2023-05-22,8,18562487,2024-03-09,19,311,0.02572347266881029,Slow
2023-06-15,2023-06-23,2,19848912,2023-11-02,8,140,0.014285714285714285,Slow
2023-10-29,2023-11-04,10,83297787,2024-01-05,6,68,0.14705882352941177,Medium
2024-06-29,2024-07-15,9,25176890,2025-03-16,16,260,0.03461538461538462,Slow
2023-07-14,2023-07-28,11,78119732,2024-07-22,14,374,0.029411764705882353,Slow
2024-02-03,2024-02-06,1,14870256,2024-05-26,3,113,0.008849557522123894,Medium
2023-03-18,2023-03-21,9,33141779,2023-06-11,3,85,0.10588235294117647,Medium
2024-07-26,2024-08-03,11,59255858,2024-11-21,8,118,0.09322033898305085,Medium
2024-05-08,2024-05-15,8,25423684,2024-12-07,7,213,0.03755868544600939,Slow
2024-01-17,2024-01-23,8,52509488,2024-02-27,6,41,0.1951219512195122,Medium
2023-10-14,2023-10-29,12,36462288,2024-04-11,15,180,0.06666666666666667,Slow
2023-06-04,2023-06-22,5,4934945,2023-08-28,18,85,0.058823529411764705,Medium
2023-02-25,2023-03-15,1,89432367,2023-03-17,18,20,0.05,Fast
2024-02-10,2024-02-20,12,9838106,2024-04-30,10,80,0.15,Medium
2024-08-13,2024-08-27,5,3190683,2024-10-08,14,56,0.08928571428571429,Medium
2023-07-24,2023-08-01,11,47623102,2023-11-08,8,107,0.102803738317757,Medium
2023-11-01,2023-11-08,1,99529538,2024-05-19,7,200,0.005,Slow
2024-04-14,2024-04-20,3,33011461,2024-09-08,6,147,0.02040816326530612,Slow
2023-12-04,2023-12-12,2,88005399,2024-03-14,8,101,0.019801980198019802,Medium
2023-11-01,2023-11-10,4,17702527,2024-05-06,9,187,0.0213903743315508,Slow
2023-07-01,2023-07-15,9,64551091,2024-02-23,14,237,0.0379746835443038,Slow
2023-02-09,2023-02-25,10,40838217,2024-02-14,16,370,0.02702702702702703,Slow
2024-06-20,2024-07-08,7,15960430,2024-12-16,18,179,0.03910614525139665,Slow
2023-03-24,2023-03-30,10,52039823,2023-11-16,6,237,0.04219409282700422,Slow
2023-08-29,2023-09-07,7,6512109,2024-03-03,9,187,0.0374331550802139,Slow
2023-03-30,2023-04-12,11,57695399,2023-08-01,13,124,0.08870967741935484,Slow
2023-03-24,2023-03-30,4,58085370,2023-05-21,6,58,0.06896551724137931,Medium
2024-05-19,2024-05-27,2,24076073,2024-11-08,8,173,0.011560693641618497,Slow
2024-04-23,2024-05-03,2,92190780,2025-03-10,10,321,0.006230529595015576,Slow
